,League,Year,Date,Time,H_Code,H_Team,A_Code,A_Team,H_Goals,A_Goals,Result
3617,epl,2022,22/01/2023,16:30,ARS,Arsenal,MAN,Man United,3,2,H
3618,epl,2022,23/01/2023,20:00,FUL,Fulham,TOT,Tottenham,0,1,A
3619,epl,2022,03/02/2023,20:00,CHE,Chelsea,FUL,Fulham,0,0,D
3620,epl,2022,04/02/2023,12:30,EVE,Everton,ARS,Arsenal,1,0,H
3621,epl,2022,04/02/2023,15:00,AVL,Aston Villa,LEI,Leicester,2,4,A
3622,epl,2022,04/02/2023,15:00,BRE,Brentford,SOU,Southampton,3,0,H
3623,epl,2022,04/02/2023,15:00,BHA,Brighton,BOU,Bournemouth,1,0,H
3624,epl,2022,04/02/2023,15:00,MAN,Man United,CRY,Crystal Palace,2,1,H
3625,epl,2022,04/02/2023,15:00,WOL,Wolves,LIV,Liverpool,3,0,H
3626,epl,2022,04/02/2023,17:30,NEW,Newcastle,WHU,West Ham,1,1,D
3627,epl,2022,05/02/2023,14:00,NFO,Nott'm Forest,LEE,Leeds,1,0,H
3628,epl,2022,05/02/2023,16:30,TOT,Tottenham,MNC,Man City,1,0,H
3629,epl,2022,08/02/2023,20:00,MAN,Man United,LEE,Leeds,2,2,D
3630,epl,2022,11/02/2023,12:30,WHU,West Ham,CHE,Chelsea,1,1,D
3631,epl,2022,11/02/2023,15:00,ARS,Arsenal,BRE,Brentford,1,1,D
3632,epl,2022,11/02/2023,15:00,CRY,Crystal Palace,BHA,Brighton,1,1,D
3633,epl,2022,11/02/2023,15:00,FUL,Fulham,NFO,Nott'm Forest,2,0,H
3634,epl,2022,11/02/2023,15:00,LEI,Leicester,TOT,Tottenham,4,1,H
3635,epl,2022,11/02/2023,15:00,SOU,Southampton,WOL,Wolves,1,2,A
3636,epl,2022,11/02/2023,17:30,BOU,Bournemouth,NEW,Newcastle,1,1,D
3637,epl,2022,12/02/2023,14:00,LEE,Leeds,MAN,Man United,0,2,A
3638,epl,2022,12/02/2023,16:30,MNC,Man City,AVL,Aston Villa,3,1,H
3639,epl,2022,13/02/2023,20:00,LIV,Liverpool,EVE,Everton,2,0,H
3640,epl,2022,15/02/2023,19:30,ARS,Arsenal,MNC,Man City,1,3,A
3641,epl,2022,18/02/2023,12:30,AVL,Aston Villa,ARS,Arsenal,2,4,A
3642,epl,2022,18/02/2023,15:00,BRE,Brentford,CRY,Crystal Palace,1,1,D
3643,epl,2022,18/02/2023,15:00,BHA,Brighton,FUL,Fulham,0,1,A
3644,epl,2022,18/02/2023,15:00,CHE,Chelsea,SOU,Southampton,0,1,A
3645,epl,2022,18/02/2023,15:00,EVE,Everton,LEE,Leeds,1,0,H
3646,epl,2022,18/02/2023,15:00,NFO,Nott'm Forest,MNC,Man City,1,1,D
3647,epl,2022,18/02/2023,15:00,WOL,Wolves,BOU,Bournemouth,0,1,A
3648,epl,2022,18/02/2023,17:30,NEW,Newcastle,LIV,Liverpool,0,2,A
3649,epl,2022,19/02/2023,14:00,MAN,Man United,LEI,Leicester,3,0,H
3650,epl,2022,19/02/2023,16:30,TOT,Tottenham,WHU,West Ham,2,0,H
3651,epl,2022,24/02/2023,20:00,FUL,Fulham,WOL,Wolves,1,1,D
3652,epl,2022,25/02/2023,15:00,EVE,Everton,AVL,Aston Villa,0,2,A
3653,epl,2022,25/02/2023,15:00,LEE,Leeds,SOU,Southampton,1,0,H
3654,epl,2022,25/02/2023,15:00,LEI,Leicester,ARS,Arsenal,0,1,A
3655,epl,2022,25/02/2023,15:00,WHU,West Ham,NFO,Nott'm Forest,4,0,H
3656,epl,2022,25/02/2023,17:30,BOU,Bournemouth,MNC,Man City,1,4,A
3657,epl,2022,25/02/2023,19:45,CRY,Crystal Palace,LIV,Liverpool,0,0,D
3658,epl,2022,26/02/2023,13:30,TOT,Tottenham,CHE,Chelsea,2,0,H
3659,epl,2022,01/03/2023,19:45,ARS,Arsenal,EVE,Everton,4,0,H
3660,epl,2022,01/03/2023,20:00,LIV,Liverpool,WOL,Wolves,2,0,H
3661,epl,2022,04/03/2023,12:30,MNC,Man City,NEW,Newcastle,2,0,H
3662,epl,2022,04/03/2023,15:00,ARS,Arsenal,BOU,Bournemouth,3,2,H
3663,epl,2022,04/03/2023,15:00,AVL,Aston Villa,CRY,Crystal Palace,1,0,H
3664,epl,2022,04/03/2023,15:00,BHA,Brighton,WHU,West Ham,4,0,H
3665,epl,2022,04/03/2023,15:00,CHE,Chelsea,LEE,Leeds,1,0,H
3666,epl,2022,04/03/2023,15:00,WOL,Wolves,TOT,Tottenham,1,0,H
3667,epl,2022,04/03/2023,17:30,SOU,Southampton,LEI,Leicester,1,0,H
3668,epl,2022,05/03/2023,14:00,NFO,Nott'm Forest,EVE,Everton,2,2,D
3669,epl,2022,05/03/2023,16:30,LIV,Liverpool,MAN,Man United,7,0,H
3670,epl,2022,06/03/2023,20:00,BRE,Brentford,FUL,Fulham,3,2,H
3671,epl,2022,11/03/2023,12:30,BOU,Bournemouth,LIV,Liverpool,1,0,H
3672,epl,2022,11/03/2023,15:00,EVE,Everton,BRE,Brentford,1,0,H
3673,epl,2022,11/03/2023,15:00,LEE,Leeds,BHA,Brighton,2,2,D
3674,epl,2022,11/03/2023,15:00,LEI,Leicester,CHE,Chelsea,1,3,A
3675,epl,2022,11/03/2023,15:00,TOT,Tottenham,NFO,Nott'm Forest,3,1,H
3676,epl,2022,11/03/2023,17:30,CRY,Crystal Palace,MNC,Man City,0,1,A
3677,epl,2022,12/03/2023,14:00,FUL,Fulham,ARS,Arsenal,0,3,A
3678,epl,2022,12/03/2023,14:00,MAN,Man United,SOU,Southampton,0,0,D
3679,epl,2022,12/03/2023,14:00,WHU,West Ham,AVL,Aston Villa,1,1,D
3680,epl,2022,12/03/2023,16:30,NEW,Newcastle,WOL,Wolves,2,1,H
3681,epl,2022,15/03/2023,19:30,BHA,Brighton,CRY,Crystal Palace,1,0,H
3682,epl,2022,15/03/2023,19:30,SOU,Southampton,BRE,Brentford,0,2,A
3683,epl,2022,17/03/2023,20:00,NFO,Nott'm Forest,NEW,Newcastle,1,2,A
3684,epl,2022,18/03/2023,15:00,AVL,Aston Villa,BOU,Bournemouth,3,0,H
3685,epl,2022,18/03/2023,15:00,BRE,Brentford,LEI,Leicester,1,1,D
3686,epl,2022,18/03/2023,15:00,SOU,Southampton,TOT,Tottenham,3,3,D
3687,epl,2022,18/03/2023,15:00,WOL,Wolves,LEE,Leeds,2,4,A
3688,epl,2022,18/03/2023,17:30,CHE,Chelsea,EVE,Everton,2,2,D
3689,epl,2022,19/03/2023,14:00,ARS,Arsenal,CRY,Crystal Palace,4,1,H
3690,epl,2022,01/04/2023,12:30,MNC,Man City,LIV,Liverpool,4,1,H
3691,epl,2022,01/04/2023,15:00,ARS,Arsenal,LEE,Leeds,4,1,H
3692,epl,2022,01/04/2023,15:00,BOU,Bournemouth,FUL,Fulham,2,1,H
3693,epl,2022,01/04/2023,15:00,BHA,Brighton,BRE,Brentford,3,3,D
3694,epl,2022,01/04/2023,15:00,CRY,Crystal Palace,LEI,Leicester,2,1,H
3695,epl,2022,01/04/2023,15:00,NFO,Nott'm Forest,WOL,Wolves,1,1,D
3696,epl,2022,01/04/2023,17:30,CHE,Chelsea,AVL,Aston Villa,0,2,A
3697,epl,2022,02/04/2023,14:00,WHU,West Ham,SOU,Southampton,1,0,H
3698,epl,2022,02/04/2023,16:30,NEW,Newcastle,MAN,Man United,2,0,H
3699,epl,2022,03/04/2023,20:00,EVE,Everton,TOT,Tottenham,1,1,D
3700,epl,2022,04/04/2023,19:45,BOU,Bournemouth,BHA,Brighton,0,2,A
3701,epl,2022,04/04/2023,19:45,LEE,Leeds,NFO,Nott'm Forest,2,1,H
3702,epl,2022,04/04/2023,19:45,LEI,Leicester,AVL,Aston Villa,1,2,A
3703,epl,2022,04/04/2023,20:00,CHE,Chelsea,LIV,Liverpool,0,0,D
3704,epl,2022,05/04/2023,20:00,MAN,Man United,BRE,Brentford,1,0,H
3705,epl,2022,05/04/2023,20:00,WHU,West Ham,NEW,Newcastle,1,5,A
3706,epl,2022,08/04/2023,12:30,MAN,Man United,EVE,Everton,2,0,H
3707,epl,2022,08/04/2023,15:00,AVL,Aston Villa,NFO,Nott'm Forest,2,0,H
3708,epl,2022,08/04/2023,15:00,BRE,Brentford,NEW,Newcastle,1,2,A
3709,epl,2022,08/04/2023,15:00,FUL,Fulham,WHU,West Ham,0,1,A
3710,epl,2022,08/04/2023,15:00,LEI,Leicester,BOU,Bournemouth,0,1,A
3711,epl,2022,08/04/2023,15:00,TOT,Tottenham,BHA,Brighton,2,1,H
3712,epl,2022,08/04/2023,15:00,WOL,Wolves,CHE,Chelsea,1,0,H
3713,epl,2022,08/04/2023,17:30,SOU,Southampton,MNC,Man City,1,4,A
3714,epl,2022,09/04/2023,14:00,LEE,Leeds,CRY,Crystal Palace,1,5,A
3715,epl,2022,09/04/2023,16:30,LIV,Liverpool,ARS,Arsenal,2,2,D
3716,epl,2022,15/04/2023,12:30,AVL,Aston Villa,NEW,Newcastle,3,0,H
3717,epl,2022,15/04/2023,15:00,CHE,Chelsea,BHA,Brighton,1,2,A
3718,epl,2022,15/04/2023,15:00,EVE,Everton,FUL,Fulham,1,3,A
3719,epl,2022,15/04/2023,15:00,SOU,Southampton,CRY,Crystal Palace,0,2,A
3720,epl,2022,15/04/2023,15:00,TOT,Tottenham,BOU,Bournemouth,2,3,A
3721,epl,2022,15/04/2023,15:00,WOL,Wolves,BRE,Brentford,2,0,H
3722,epl,2022,15/04/2023,17:30,MNC,Man City,LEI,Leicester,3,1,H
3723,epl,2022,16/04/2023,14:00,WHU,West Ham,ARS,Arsenal,2,2,D
3724,epl,2022,16/04/2023,16:30,NFO,Nott'm Forest,MAN,Man United,0,2,A
3725,epl,2022,17/04/2023,20:00,LEE,Leeds,LIV,Liverpool,1,6,A
3726,epl,2022,21/04/2023,20:00,ARS,Arsenal,SOU,Southampton,3,3,D
3727,epl,2022,22/04/2023,12:30,FUL,Fulham,LEE,Leeds,2,1,H
3728,epl,2022,22/04/2023,15:00,BRE,Brentford,AVL,Aston Villa,1,1,D
3729,epl,2022,22/04/2023,15:00,CRY,Crystal Palace,EVE,Everton,0,0,D
3730,epl,2022,22/04/2023,15:00,LEI,Leicester,WOL,Wolves,2,1,H
3731,epl,2022,22/04/2023,15:00,LIV,Liverpool,NFO,Nott'm Forest,3,2,H
3732,epl,2022,23/04/2023,14:00,BOU,Bournemouth,WHU,West Ham,0,4,A
3733,epl,2022,23/04/2023,14:00,NEW,Newcastle,TOT,Tottenham,6,1,H
3734,epl,2022,25/04/2023,19:30,WOL,Wolves,CRY,Crystal Palace,2,0,H
3735,epl,2022,25/04/2023,19:45,AVL,Aston Villa,FUL,Fulham,1,0,H
3736,epl,2022,25/04/2023,20:00,LEE,Leeds,LEI,Leicester,1,1,D
3737,epl,2022,26/04/2023,19:30,NFO,Nott'm Forest,BHA,Brighton,3,1,H
3738,epl,2022,26/04/2023,19:45,CHE,Chelsea,BRE,Brentford,0,2,A
3739,epl,2022,26/04/2023,19:45,WHU,West Ham,LIV,Liverpool,1,2,A
3740,epl,2022,26/04/2023,20:00,MNC,Man City,ARS,Arsenal,4,1,H
3741,epl,2022,27/04/2023,19:45,EVE,Everton,NEW,Newcastle,1,4,A
3742,epl,2022,27/04/2023,19:45,SOU,Southampton,BOU,Bournemouth,0,1,A
3743,epl,2022,27/04/2023,20:15,TOT,Tottenham,MAN,Man United,2,2,D
3744,epl,2022,29/04/2023,12:30,CRY,Crystal Palace,WHU,West Ham,4,3,H
3745,epl,2022,29/04/2023,15:00,BRE,Brentford,NFO,Nott'm Forest,2,1,H
3746,epl,2022,29/04/2023,15:00,BHA,Brighton,WOL,Wolves,6,0,H
3747,epl,2022,30/04/2023,14:00,BOU,Bournemouth,LEE,Leeds,4,1,H
3748,epl,2022,30/04/2023,14:00,FUL,Fulham,MNC,Man City,1,2,A
3749,epl,2022,30/04/2023,14:00,MAN,Man United,AVL,Aston Villa,1,0,H
3750,epl,2022,30/04/2023,14:00,NEW,Newcastle,SOU,Southampton,3,1,H
3751,epl,2022,30/04/2023,16:30,LIV,Liverpool,TOT,Tottenham,4,3,H
3752,epl,2022,01/05/2023,20:00,LEI,Leicester,EVE,Everton,2,2,D
3753,epl,2022,02/05/2023,20:00,ARS,Arsenal,CHE,Chelsea,3,1,H
3754,epl,2022,03/05/2023,20:00,LIV,Liverpool,FUL,Fulham,1,0,H
3755,epl,2022,03/05/2023,20:00,MNC,Man City,WHU,West Ham,3,0,H
3756,epl,2022,04/05/2023,20:00,BHA,Brighton,MAN,Man United,1,0,H
3757,epl,2022,06/05/2023,15:00,BOU,Bournemouth,CHE,Chelsea,1,3,A
3758,epl,2022,06/05/2023,15:00,MNC,Man City,LEE,Leeds,2,1,H
3759,epl,2022,06/05/2023,15:00,TOT,Tottenham,CRY,Crystal Palace,1,0,H
3760,epl,2022,06/05/2023,15:00,WOL,Wolves,AVL,Aston Villa,1,0,H
3761,epl,2022,06/05/2023,17:30,LIV,Liverpool,BRE,Brentford,1,0,H
3762,epl,2022,07/05/2023,16:30,NEW,Newcastle,ARS,Arsenal,0,2,A
3763,epl,2022,07/05/2023,19:00,WHU,West Ham,MAN,Man United,1,0,H
3764,epl,2022,08/05/2023,15:00,FUL,Fulham,LEI,Leicester,5,3,H
3765,epl,2022,08/05/2023,17:30,BHA,Brighton,EVE,Everton,1,5,A
3766,epl,2022,08/05/2023,20:00,NFO,Nott'm Forest,SOU,Southampton,4,3,H
3767,epl,2022,13/05/2023,12:30,LEE,Leeds,NEW,Newcastle,2,2,D
3768,epl,2022,13/05/2023,15:00,AVL,Aston Villa,TOT,Tottenham,2,1,H
3769,epl,2022,13/05/2023,15:00,CHE,Chelsea,NFO,Nott'm Forest,2,2,D
3770,epl,2022,13/05/2023,15:00,CRY,Crystal Palace,BOU,Bournemouth,2,0,H
3771,epl,2022,13/05/2023,15:00,MAN,Man United,WOL,Wolves,2,0,H
3772,epl,2022,13/05/2023,15:00,SOU,Southampton,FUL,Fulham,0,2,A
3773,epl,2022,14/05/2023,14:00,BRE,Brentford,WHU,West Ham,2,0,H
3774,epl,2022,14/05/2023,14:00,EVE,Everton,MNC,Man City,0,3,A
3775,epl,2022,14/05/2023,16:30,ARS,Arsenal,BHA,Brighton,0,3,A
3776,epl,2022,15/05/2023,20:00,LEI,Leicester,LIV,Liverpool,0,3,A
3777,epl,2022,18/05/2023,19:30,NEW,Newcastle,BHA,Brighton,4,1,H
3778,epl,2022,20/05/2023,12:30,TOT,Tottenham,BRE,Brentford,1,3,A
3779,epl,2022,20/05/2023,15:00,BOU,Bournemouth,MAN,Man United,0,1,A
3780,epl,2022,20/05/2023,15:00,FUL,Fulham,CRY,Crystal Palace,2,2,D
3781,epl,2022,20/05/2023,15:00,LIV,Liverpool,AVL,Aston Villa,1,1,D
3782,epl,2022,20/05/2023,15:00,WOL,Wolves,EVE,Everton,1,1,D
3783,epl,2022,20/05/2023,17:30,NFO,Nott'm Forest,ARS,Arsenal,1,0,H
3784,epl,2022,21/05/2023,13:30,WHU,West Ham,LEE,Leeds,3,1,H
3785,epl,2022,21/05/2023,14:00,BHA,Brighton,SOU,Southampton,3,1,H
3786,epl,2022,21/05/2023,16:00,MNC,Man City,CHE,Chelsea,1,0,H
3787,epl,2022,22/05/2023,20:00,NEW,Newcastle,LEI,Leicester,0,0,D
3788,epl,2022,24/05/2023,20:00,BHA,Brighton,MNC,Man City,1,1,D
3789,epl,2022,25/05/2023,20:00,MAN,Man United,CHE,Chelsea,4,1,H
3790,epl,2022,28/05/2023,16:30,ARS,Arsenal,WOL,Wolves,5,0,H
3791,epl,2022,28/05/2023,16:30,AVL,Aston Villa,BHA,Brighton,2,1,H
3792,epl,2022,28/05/2023,16:30,BRE,Brentford,MNC,Man City,1,0,H
3793,epl,2022,28/05/2023,16:30,CHE,Chelsea,NEW,Newcastle,1,1,D
3794,epl,2022,28/05/2023,16:30,CRY,Crystal Palace,NFO,Nott'm Forest,1,1,D
3795,epl,2022,28/05/2023,16:30,EVE,Everton,BOU,Bournemouth,1,0,H
3796,epl,2022,28/05/2023,16:30,LEE,Leeds,TOT,Tottenham,1,4,A
3797,epl,2022,28/05/2023,16:30,LEI,Leicester,WHU,West Ham,2,1,H
3798,epl,2022,28/05/2023,16:30,MAN,Man United,FUL,Fulham,2,1,H
3799,epl,2022,28/05/2023,16:30,SOU,Southampton,LIV,Liverpool,4,4,D
3800,ger,2013,09/08/13,,MUN,Bayern Munich,BMG,M'gladbach,3,1,H
3801,ger,2013,10/08/13,,FCA,Augsburg,DOR,Dortmund,0,4,A
3802,ger,2013,10/08/13,,EBS,Braunschweig,SVW,Werder Bremen,0,1,A
3803,ger,2013,10/08/13,,H96,Hannover,WOB,Wolfsburg,2,0,H
3804,ger,2013,10/08/13,,BSC,Hertha,SGE,Ein Frankfurt,6,1,H
3805,ger,2013,10/08/13,,TSG,Hoffenheim,FCN,Nurnberg,2,2,D
3806,ger,2013,10/08/13,,B04,Leverkusen,SCF,Freiburg,3,1,H
3807,ger,2013,11/08/13,,M05,Mainz,VFB,Stuttgart,3,2,H
3808,ger,2013,11/08/13,,S04,Schalke 04,HSV,Hamburg,3,3,D
3809,ger,2013,17/08/13,,SGE,Ein Frankfurt,MUN,Bayern Munich,0,1,A
3810,ger,2013,17/08/13,,SCF,Freiburg,M05,Mainz,1,2,A
3811,ger,2013,17/08/13,,HSV,Hamburg,TSG,Hoffenheim,1,5,A
3812,ger,2013,17/08/13,,BMG,M'gladbach,H96,Hannover,3,0,H
3813,ger,2013,17/08/13,,VFB,Stuttgart,B04,Leverkusen,0,1,A
3814,ger,2013,17/08/13,,SVW,Werder Bremen,FCA,Augsburg,1,0,H
3815,ger,2013,17/08/13,,WOB,Wolfsburg,S04,Schalke 04,4,0,H
3816,ger,2013,18/08/13,,DOR,Dortmund,EBS,Braunschweig,2,1,H
3817,ger,2013,18/08/13,,FCN,Nurnberg,BSC,Hertha,2,2,D
3818,ger,2013,23/08/13,,DOR,Dortmund,SVW,Werder Bremen,1,0,H
3819,ger,2013,24/08/13,,MUN,Bayern Munich,FCN,Nurnberg,2,0,H
3820,ger,2013,24/08/13,,H96,Hannover,S04,Schalke 04,2,1,H
3821,ger,2013,24/08/13,,BSC,Hertha,HSV,Hamburg,1,0,H
3822,ger,2013,24/08/13,,TSG,Hoffenheim,SCF,Freiburg,3,3,D
3823,ger,2013,24/08/13,,B04,Leverkusen,BMG,M'gladbach,4,2,H
3824,ger,2013,24/08/13,,M05,Mainz,WOB,Wolfsburg,2,0,H
3825,ger,2013,25/08/13,,FCA,Augsburg,VFB,Stuttgart,2,1,H
3826,ger,2013,25/08/13,,EBS,Braunschweig,SGE,Ein Frankfurt,0,2,A
3827,ger,2013,27/08/13,,SCF,Freiburg,MUN,Bayern Munich,1,1,D
3828,ger,2013,31/08/13,,HSV,Hamburg,EBS,Braunschweig,4,0,H
3829,ger,2013,31/08/13,,H96,Hannover,M05,Mainz,4,1,H
3830,ger,2013,31/08/13,,BMG,M'gladbach,SVW,Werder Bremen,4,1,H
3831,ger,2013,31/08/13,,FCN,Nurnberg,FCA,Augsburg,0,1,A
3832,ger,2013,31/08/13,,S04,Schalke 04,B04,Leverkusen,2,0,H
3833,ger,2013,31/08/13,,WOB,Wolfsburg,BSC,Hertha,2,0,H
3834,ger,2013,01/09/13,,SGE,Ein Frankfurt,DOR,Dortmund,1,2,A
3835,ger,2013,01/09/13,,VFB,Stuttgart,TSG,Hoffenheim,6,2,H
3836,ger,2013,13/09/13,,BSC,Hertha,VFB,Stuttgart,0,1,A
3837,ger,2013,14/09/13,,FCA,Augsburg,SCF,Freiburg,2,1,H
3838,ger,2013,14/09/13,,MUN,Bayern Munich,H96,Hannover,2,0,H
3839,ger,2013,14/09/13,,DOR,Dortmund,HSV,Hamburg,6,2,H
3840,ger,2013,14/09/13,,B04,Leverkusen,WOB,Wolfsburg,3,1,H
3841,ger,2013,14/09/13,,M05,Mainz,S04,Schalke 04,0,1,A
3842,ger,2013,14/09/13,,SVW,Werder Bremen,SGE,Ein Frankfurt,0,3,A
3843,ger,2013,15/09/13,,EBS,Braunschweig,FCN,Nurnberg,1,1,D
3844,ger,2013,15/09/13,,TSG,Hoffenheim,BMG,M'gladbach,2,1,H
3845,ger,2013,20/09/13,,BMG,M'gladbach,EBS,Braunschweig,4,1,H
3846,ger,2013,21/09/13,,HSV,Hamburg,SVW,Werder Bremen,0,2,A
3847,ger,2013,21/09/13,,H96,Hannover,FCA,Augsburg,2,1,H
3848,ger,2013,21/09/13,,M05,Mainz,B04,Leverkusen,1,4,A
3849,ger,2013,21/09/13,,FCN,Nurnberg,DOR,Dortmund,1,1,D
3850,ger,2013,21/09/13,,S04,Schalke 04,MUN,Bayern Munich,0,4,A
3851,ger,2013,21/09/13,,WOB,Wolfsburg,TSG,Hoffenheim,2,1,H
3852,ger,2013,22/09/13,,SCF,Freiburg,BSC,Hertha,1,1,D
3853,ger,2013,22/09/13,,VFB,Stuttgart,SGE,Ein Frankfurt,1,1,D
3854,ger,2013,27/09/13,,FCA,Augsburg,BMG,M'gladbach,2,2,D
3855,ger,2013,28/09/13,,MUN,Bayern Munich,WOB,Wolfsburg,1,0,H
3856,ger,2013,28/09/13,,DOR,Dortmund,SCF,Freiburg,5,0,H
3857,ger,2013,28/09/13,,SGE,Ein Frankfurt,HSV,Hamburg,2,2,D
3858,ger,2013,28/09/13,,BSC,Hertha,M05,Mainz,3,1,H
3859,ger,2013,28/09/13,,TSG,Hoffenheim,S04,Schalke 04,3,3,D
3860,ger,2013,28/09/13,,B04,Leverkusen,H96,Hannover,2,0,H
3861,ger,2013,29/09/13,,EBS,Braunschweig,VFB,Stuttgart,0,4,A
3862,ger,2013,29/09/13,,SVW,Werder Bremen,FCN,Nurnberg,3,3,D
3863,ger,2013,04/10/13,,H96,Hannover,BSC,Hertha,1,1,D
3864,ger,2013,05/10/13,,B04,Leverkusen,MUN,Bayern Munich,1,1,D
3865,ger,2013,05/10/13,,M05,Mainz,TSG,Hoffenheim,2,2,D
3866,ger,2013,05/10/13,,BMG,M'gladbach,DOR,Dortmund,2,0,H
3867,ger,2013,05/10/13,,S04,Schalke 04,FCA,Augsburg,4,1,H
3868,ger,2013,05/10/13,,VFB,Stuttgart,SVW,Werder Bremen,1,1,D
3869,ger,2013,05/10/13,,WOB,Wolfsburg,EBS,Braunschweig,0,2,A
3870,ger,2013,06/10/13,,SCF,Freiburg,SGE,Ein Frankfurt,1,1,D
3871,ger,2013,06/10/13,,FCN,Nurnberg,HSV,Hamburg,0,5,A
3872,ger,2013,18/10/13,,TSG,Hoffenheim,B04,Leverkusen,1,2,A
3873,ger,2013,19/10/13,,MUN,Bayern Munich,M05,Mainz,4,1,H
3874,ger,2013,19/10/13,,EBS,Braunschweig,S04,Schalke 04,2,3,A
3875,ger,2013,19/10/13,,DOR,Dortmund,H96,Hannover,1,0,H
3876,ger,2013,19/10/13,,SGE,Ein Frankfurt,FCN,Nurnberg,1,1,D
3877,ger,2013,19/10/13,,BSC,Hertha,BMG,M'gladbach,1,0,H
3878,ger,2013,19/10/13,,SVW,Werder Bremen,SCF,Freiburg,0,0,D
3879,ger,2013,20/10/13,,FCA,Augsburg,WOB,Wolfsburg,1,2,A
3880,ger,2013,20/10/13,,HSV,Hamburg,VFB,Stuttgart,3,3,D
3881,ger,2013,25/10/13,,VFB,Stuttgart,FCN,Nurnberg,1,1,D
3882,ger,2013,26/10/13,,MUN,Bayern Munich,BSC,Hertha,3,2,H
3883,ger,2013,26/10/13,,H96,Hannover,TSG,Hoffenheim,1,4,A
3884,ger,2013,26/10/13,,B04,Leverkusen,FCA,Augsburg,2,1,H
3885,ger,2013,26/10/13,,M05,Mainz,EBS,Braunschweig,2,0,H
3886,ger,2013,26/10/13,,S04,Schalke 04,DOR,Dortmund,1,3,A
3887,ger,2013,26/10/13,,WOB,Wolfsburg,SVW,Werder Bremen,3,0,H
3888,ger,2013,27/10/13,,SCF,Freiburg,HSV,Hamburg,0,3,A
3889,ger,2013,27/10/13,,BMG,M'gladbach,SGE,Ein Frankfurt,4,1,H
3890,ger,2013,01/11/13,,DOR,Dortmund,VFB,Stuttgart,6,1,H
3891,ger,2013,02/11/13,,EBS,Braunschweig,B04,Leverkusen,1,0,H
3892,ger,2013,02/11/13,,SGE,Ein Frankfurt,WOB,Wolfsburg,1,2,A
3893,ger,2013,02/11/13,,HSV,Hamburg,BMG,M'gladbach,0,2,A
3894,ger,2013,02/11/13,,BSC,Hertha,S04,Schalke 04,0,2,A
3895,ger,2013,02/11/13,,TSG,Hoffenheim,MUN,Bayern Munich,1,2,A
3896,ger,2013,02/11/13,,FCN,Nurnberg,SCF,Freiburg,0,3,A
3897,ger,2013,03/11/13,,FCA,Augsburg,M05,Mainz,2,1,H
3898,ger,2013,03/11/13,,SVW,Werder Bremen,H96,Hannover,3,2,H
3899,ger,2013,08/11/13,,H96,Hannover,EBS,Braunschweig,0,0,D
3900,ger,2013,09/11/13,,MUN,Bayern Munich,FCA,Augsburg,3,0,H
3901,ger,2013,09/11/13,,TSG,Hoffenheim,BSC,Hertha,2,3,A
3902,ger,2013,09/11/13,,B04,Leverkusen,HSV,Hamburg,5,3,H
3903,ger,2013,09/11/13,,BMG,M'gladbach,FCN,Nurnberg,3,1,H
3904,ger,2013,09/11/13,,S04,Schalke 04,SVW,Werder Bremen,3,1,H
3905,ger,2013,09/11/13,,WOB,Wolfsburg,DOR,Dortmund,2,1,H
3906,ger,2013,10/11/13,,SCF,Freiburg,VFB,Stuttgart,1,3,A
3907,ger,2013,10/11/13,,M05,Mainz,SGE,Ein Frankfurt,1,0,H
3908,ger,2013,22/11/13,,VFB,Stuttgart,BMG,M'gladbach,0,2,A
3909,ger,2013,23/11/13,,FCA,Augsburg,TSG,Hoffenheim,2,0,H
3910,ger,2013,23/11/13,,EBS,Braunschweig,SCF,Freiburg,0,1,A
3911,ger,2013,23/11/13,,DOR,Dortmund,MUN,Bayern Munich,0,3,A
3912,ger,2013,23/11/13,,SGE,Ein Frankfurt,S04,Schalke 04,3,3,D
3913,ger,2013,23/11/13,,BSC,Hertha,B04,Leverkusen,0,1,A
3914,ger,2013,23/11/13,,FCN,Nurnberg,WOB,Wolfsburg,1,1,D
3915,ger,2013,24/11/13,,HSV,Hamburg,H96,Hannover,3,1,H
3916,ger,2013,24/11/13,,SVW,Werder Bremen,M05,Mainz,2,3,A
3917,ger,2013,29/11/13,,WOB,Wolfsburg,HSV,Hamburg,1,1,D
3918,ger,2013,30/11/13,,MUN,Bayern Munich,EBS,Braunschweig,2,0,H
3919,ger,2013,30/11/13,,BSC,Hertha,FCA,Augsburg,0,0,D
3920,ger,2013,30/11/13,,TSG,Hoffenheim,SVW,Werder Bremen,4,4,D
3921,ger,2013,30/11/13,,B04,Leverkusen,FCN,Nurnberg,3,0,H
3922,ger,2013,30/11/13,,M05,Mainz,DOR,Dortmund,1,3,A
3923,ger,2013,30/11/13,,S04,Schalke 04,VFB,Stuttgart,3,0,H
3924,ger,2013,01/12/13,,H96,Hannover,SGE,Ein Frankfurt,2,0,H
3925,ger,2013,01/12/13,,BMG,M'gladbach,SCF,Freiburg,1,0,H
3926,ger,2013,06/12/13,,FCN,Nurnberg,M05,Mainz,1,1,D
3927,ger,2013,07/12/13,,DOR,Dortmund,B04,Leverkusen,0,1,A
3928,ger,2013,07/12/13,,SGE,Ein Frankfurt,TSG,Hoffenheim,1,2,A
3929,ger,2013,07/12/13,,HSV,Hamburg,FCA,Augsburg,0,1,A
3930,ger,2013,07/12/13,,BMG,M'gladbach,S04,Schalke 04,2,1,H
