,League,Year,Date,Time,H_Code,H_Team,A_Code,A_Team,H_Goals,A_Goals,Result
17547,fra,2021,28/11/2021,19:45,,Marseille,,Troyes,1,0,H
17548,fra,2021,01/12/2021,18:00,,Angers,,Monaco,1,3,A
17549,fra,2021,01/12/2021,18:00,,Brest,,St Etienne,1,0,H
17550,fra,2021,01/12/2021,18:00,,Metz,,Montpellier,1,3,A
17551,fra,2021,01/12/2021,18:00,,Strasbourg,,Bordeaux,5,2,H
17552,fra,2021,01/12/2021,18:00,,Troyes,,Lorient,2,0,H
17553,fra,2021,01/12/2021,20:00,,Clermont,,Lens,2,2,D
17554,fra,2021,01/12/2021,20:00,,Lyon,,Reims,1,2,A
17555,fra,2021,01/12/2021,20:00,,Nantes,,Marseille,0,1,A
17556,fra,2021,01/12/2021,20:00,,Paris SG,,Nice,0,0,D
17557,fra,2021,01/12/2021,20:00,,Rennes,,Lille,1,2,A
17558,fra,2021,04/12/2021,16:00,,Marseille,,Brest,1,2,A
17559,fra,2021,04/12/2021,18:00,,Lille,,Troyes,2,1,H
17560,fra,2021,04/12/2021,20:00,,Lens,,Paris SG,1,1,D
17561,fra,2021,05/12/2021,12:00,,St Etienne,,Rennes,0,5,A
17562,fra,2021,05/12/2021,14:00,,Lorient,,Nantes,0,1,A
17563,fra,2021,05/12/2021,14:00,,Monaco,,Metz,4,0,H
17564,fra,2021,05/12/2021,14:00,,Montpellier,,Clermont,1,0,H
17565,fra,2021,05/12/2021,14:00,,Reims,,Angers,1,2,A
17566,fra,2021,05/12/2021,16:00,,Nice,,Strasbourg,0,3,A
17567,fra,2021,05/12/2021,19:45,,Bordeaux,,Lyon,2,2,D
17568,fra,2021,10/12/2021,20:00,,Nantes,,Lens,3,2,H
17569,fra,2021,11/12/2021,16:00,,Brest,,Montpellier,0,4,A
17570,fra,2021,11/12/2021,20:00,,Reims,,St Etienne,2,0,H
17571,fra,2021,12/12/2021,12:00,,Lille,,Lyon,0,0,D
17572,fra,2021,12/12/2021,14:00,,Angers,,Clermont,0,1,A
17573,fra,2021,12/12/2021,14:00,,Metz,,Lorient,4,1,H
17574,fra,2021,12/12/2021,14:00,,Rennes,,Nice,1,2,A
17575,fra,2021,12/12/2021,14:00,,Troyes,,Bordeaux,1,2,A
17576,fra,2021,12/12/2021,16:00,,Strasbourg,,Marseille,0,2,A
17577,fra,2021,12/12/2021,19:45,,Paris SG,,Monaco,2,0,H
17578,fra,2021,22/12/2021,20:00,,Bordeaux,,Lille,2,3,A
17579,fra,2021,22/12/2021,20:00,,Lorient,,Paris SG,1,1,D
17580,fra,2021,22/12/2021,20:00,,Lyon,,Metz,1,1,D
17581,fra,2021,22/12/2021,20:00,,Marseille,,Reims,1,1,D
17582,fra,2021,22/12/2021,20:00,,Monaco,,Rennes,2,1,H
17583,fra,2021,22/12/2021,20:00,,Montpellier,,Angers,4,1,H
17584,fra,2021,22/12/2021,20:00,,Nice,,Lens,2,1,H
17585,fra,2021,22/12/2021,20:00,,St Etienne,,Nantes,0,1,A
17586,fra,2021,22/12/2021,20:00,,Troyes,,Brest,1,1,D
17587,fra,2021,07/01/2022,20:00,,Bordeaux,,Marseille,0,1,A
17588,fra,2021,08/01/2022,20:00,,Lens,,Rennes,1,0,H
17589,fra,2021,09/01/2022,12:00,,Brest,,Nice,0,3,A
17590,fra,2021,09/01/2022,14:00,,Clermont,,Reims,0,0,D
17591,fra,2021,09/01/2022,14:00,,Metz,,Strasbourg,0,2,A
17592,fra,2021,09/01/2022,16:05,,Nantes,,Monaco,0,0,D
17593,fra,2021,09/01/2022,19:45,,Lyon,,Paris SG,1,1,D
17594,fra,2021,14/01/2022,20:00,,Nice,,Nantes,2,1,H
17595,fra,2021,15/01/2022,16:00,,St Etienne,,Lens,1,2,A
17596,fra,2021,15/01/2022,20:00,,Paris SG,,Brest,2,0,H
17597,fra,2021,16/01/2022,12:00,,Rennes,,Bordeaux,6,0,H
17598,fra,2021,16/01/2022,14:00,,Lorient,,Angers,0,0,D
17599,fra,2021,16/01/2022,14:00,,Monaco,,Clermont,4,0,H
17600,fra,2021,16/01/2022,14:00,,Reims,,Metz,0,1,A
17601,fra,2021,16/01/2022,14:00,,Strasbourg,,Montpellier,3,1,H
17602,fra,2021,16/01/2022,16:05,,Troyes,,Lyon,0,1,A
17603,fra,2021,16/01/2022,19:45,,Marseille,,Lille,1,1,D
17604,fra,2021,19/01/2022,18:00,,Clermont,,Strasbourg,0,2,A
17605,fra,2021,19/01/2022,18:00,,Lille,,Lorient,3,1,H
17606,fra,2021,19/01/2022,18:00,,Montpellier,,Troyes,0,1,A
17607,fra,2021,21/01/2022,20:00,,Lyon,,St Etienne,1,0,H
17608,fra,2021,22/01/2022,16:00,,Brest,,Lille,2,0,H
17609,fra,2021,22/01/2022,20:00,,Lens,,Marseille,0,2,A
17610,fra,2021,23/01/2022,12:00,,Metz,,Nice,0,2,A
17611,fra,2021,23/01/2022,14:00,,Angers,,Troyes,2,1,H
17612,fra,2021,23/01/2022,14:00,,Bordeaux,,Strasbourg,4,3,H
17613,fra,2021,23/01/2022,14:00,,Clermont,,Rennes,2,1,H
17614,fra,2021,23/01/2022,14:00,,Nantes,,Lorient,4,2,H
17615,fra,2021,23/01/2022,16:05,,Montpellier,,Monaco,3,2,H
17616,fra,2021,23/01/2022,19:45,,Paris SG,,Reims,4,0,H
17617,fra,2021,26/01/2022,18:00,,Angers,,St Etienne,0,1,A
17618,fra,2021,01/02/2022,20:00,,Lyon,,Marseille,2,1,H
17619,fra,2021,04/02/2022,20:00,,Marseille,,Angers,5,2,H
17620,fra,2021,05/02/2022,16:00,,St Etienne,,Montpellier,3,1,H
17621,fra,2021,05/02/2022,20:00,,Monaco,,Lyon,2,0,H
17622,fra,2021,06/02/2022,12:00,,Lorient,,Lens,2,0,H
17623,fra,2021,06/02/2022,14:00,,Nice,,Clermont,0,1,A
17624,fra,2021,06/02/2022,14:00,,Reims,,Bordeaux,5,0,H
17625,fra,2021,06/02/2022,14:00,,Strasbourg,,Nantes,1,0,H
17626,fra,2021,06/02/2022,14:00,,Troyes,,Metz,0,0,D
17627,fra,2021,06/02/2022,16:00,,Rennes,,Brest,2,0,H
17628,fra,2021,06/02/2022,19:45,,Lille,,Paris SG,1,5,A
17629,fra,2021,11/02/2022,20:00,,Paris SG,,Rennes,1,0,H
17630,fra,2021,12/02/2022,16:00,,Montpellier,,Lille,0,1,A
17631,fra,2021,12/02/2022,20:00,,Lyon,,Nice,2,0,H
17632,fra,2021,13/02/2022,12:00,,Monaco,,Lorient,0,0,D
17633,fra,2021,13/02/2022,14:00,,Angers,,Strasbourg,0,1,A
17634,fra,2021,13/02/2022,14:00,,Brest,,Troyes,5,1,H
17635,fra,2021,13/02/2022,14:00,,Clermont,,St Etienne,1,2,A
17636,fra,2021,13/02/2022,14:00,,Nantes,,Reims,1,0,H
17637,fra,2021,13/02/2022,16:05,,Lens,,Bordeaux,3,2,H
17638,fra,2021,13/02/2022,19:45,,Metz,,Marseille,1,2,A
17639,fra,2021,18/02/2022,20:00,,Lille,,Metz,0,0,D
17640,fra,2021,19/02/2022,16:00,,Lens,,Lyon,1,1,D
17641,fra,2021,19/02/2022,20:00,,Nantes,,Paris SG,3,1,H
17642,fra,2021,20/02/2022,12:00,,Nice,,Angers,1,0,H
17643,fra,2021,20/02/2022,14:00,,Lorient,,Montpellier,0,1,A
17644,fra,2021,20/02/2022,14:00,,Reims,,Brest,1,1,D
17645,fra,2021,20/02/2022,14:00,,Rennes,,Troyes,4,1,H
17646,fra,2021,20/02/2022,14:00,,St Etienne,,Strasbourg,2,2,D
17647,fra,2021,20/02/2022,16:05,,Bordeaux,,Monaco,1,1,D
17648,fra,2021,20/02/2022,19:45,,Marseille,,Clermont,0,2,A
17649,fra,2021,25/02/2022,20:00,,Montpellier,,Rennes,2,4,A
17650,fra,2021,26/02/2022,16:00,,Strasbourg,,Nice,0,0,D
17651,fra,2021,26/02/2022,20:00,,Paris SG,,St Etienne,3,1,H
17652,fra,2021,27/02/2022,12:00,,Monaco,,Reims,1,2,A
17653,fra,2021,27/02/2022,14:00,,Angers,,Lens,1,2,A
17654,fra,2021,27/02/2022,14:00,,Brest,,Lorient,0,1,A
17655,fra,2021,27/02/2022,14:00,,Clermont,,Bordeaux,1,1,D
17656,fra,2021,27/02/2022,14:00,,Metz,,Nantes,0,0,D
17657,fra,2021,27/02/2022,16:05,,Troyes,,Marseille,1,1,D
17658,fra,2021,27/02/2022,19:45,,Lyon,,Lille,0,1,A
17659,fra,2021,04/03/2022,20:00,,Lorient,,Lyon,1,4,A
17660,fra,2021,05/03/2022,16:00,,Lens,,Brest,0,1,A
17661,fra,2021,05/03/2022,20:00,,Nice,,Paris SG,1,0,H
17662,fra,2021,06/03/2022,12:00,,St Etienne,,Metz,1,0,H
17663,fra,2021,06/03/2022,14:00,,Bordeaux,,Troyes,0,2,A
17664,fra,2021,06/03/2022,14:00,,Nantes,,Montpellier,2,0,H
17665,fra,2021,06/03/2022,14:00,,Reims,,Strasbourg,1,1,D
17666,fra,2021,06/03/2022,14:00,,Rennes,,Angers,2,0,H
17667,fra,2021,06/03/2022,16:05,,Lille,,Clermont,4,0,H
17668,fra,2021,06/03/2022,19:45,,Marseille,,Monaco,0,1,A
17669,fra,2021,11/03/2022,20:00,,Lille,,St Etienne,0,0,D
17670,fra,2021,12/03/2022,16:00,,Montpellier,,Nice,0,0,D
17671,fra,2021,12/03/2022,20:00,,Troyes,,Nantes,1,0,H
17672,fra,2021,13/03/2022,12:00,,Paris SG,,Bordeaux,3,0,H
17673,fra,2021,13/03/2022,14:00,,Angers,,Reims,0,1,A
17674,fra,2021,13/03/2022,14:00,,Clermont,,Lorient,0,2,A
17675,fra,2021,13/03/2022,14:00,,Metz,,Lens,0,0,D
17676,fra,2021,13/03/2022,14:00,,Strasbourg,,Monaco,1,0,H
17677,fra,2021,13/03/2022,16:05,,Lyon,,Rennes,2,4,A
17678,fra,2021,13/03/2022,19:45,,Brest,,Marseille,1,4,A
17679,fra,2021,18/03/2022,20:00,,St Etienne,,Troyes,1,1,D
17680,fra,2021,19/03/2022,16:00,,Lens,,Clermont,3,1,H
17681,fra,2021,19/03/2022,20:00,,Nantes,,Lille,0,1,A
17682,fra,2021,20/03/2022,12:00,,Monaco,,Paris SG,3,0,H
17683,fra,2021,20/03/2022,14:00,,Angers,,Brest,1,0,H
17684,fra,2021,20/03/2022,14:00,,Bordeaux,,Montpellier,0,2,A
17685,fra,2021,20/03/2022,14:00,,Lorient,,Strasbourg,0,0,D
17686,fra,2021,20/03/2022,14:00,,Rennes,,Metz,6,1,H
17687,fra,2021,20/03/2022,16:05,,Reims,,Lyon,0,0,D
17688,fra,2021,20/03/2022,19:45,,Marseille,,Nice,2,1,H
17689,fra,2021,02/04/2022,16:00,,Nice,,Rennes,1,1,D
17690,fra,2021,02/04/2022,18:00,,Lille,,Bordeaux,0,0,D
17691,fra,2021,03/04/2022,12:00,,Strasbourg,,Lens,1,0,H
17692,fra,2021,03/04/2022,14:00,,Clermont,,Nantes,2,3,A
17693,fra,2021,03/04/2022,14:00,,Metz,,Monaco,1,2,A
17694,fra,2021,03/04/2022,14:00,,Montpellier,,Brest,1,2,A
17695,fra,2021,03/04/2022,14:00,,St Etienne,,Marseille,2,4,A
17696,fra,2021,03/04/2022,14:00,,Troyes,,Reims,1,0,H
17697,fra,2021,03/04/2022,16:05,,Lyon,,Angers,3,2,H
17698,fra,2021,03/04/2022,19:45,,Paris SG,,Lorient,5,1,H
17699,fra,2021,08/04/2022,20:00,,Lorient,,St Etienne,6,2,H
17700,fra,2021,09/04/2022,16:00,,Reims,,Rennes,2,3,A
17701,fra,2021,09/04/2022,20:00,,Clermont,,Paris SG,1,6,A
17702,fra,2021,10/04/2022,12:00,,Bordeaux,,Metz,3,1,H
17703,fra,2021,10/04/2022,14:00,,Angers,,Lille,1,1,D
17704,fra,2021,10/04/2022,14:00,,Brest,,Nantes,1,1,D
17705,fra,2021,10/04/2022,14:00,,Monaco,,Troyes,2,1,H
17706,fra,2021,10/04/2022,16:05,,Lens,,Nice,3,0,H
17707,fra,2021,10/04/2022,18:00,,Strasbourg,,Lyon,1,1,D
17708,fra,2021,10/04/2022,20:00,,Marseille,,Montpellier,2,0,H
17709,fra,2021,15/04/2022,20:00,,Rennes,,Monaco,2,3,A
17710,fra,2021,16/04/2022,16:00,,St Etienne,,Brest,2,1,H
17711,fra,2021,16/04/2022,20:00,,Lille,,Lens,1,2,A
17712,fra,2021,17/04/2022,12:00,,Nice,,Lorient,2,1,H
17713,fra,2021,17/04/2022,14:00,,Metz,,Clermont,1,1,D
17714,fra,2021,17/04/2022,14:00,,Montpellier,,Reims,0,0,D
17715,fra,2021,17/04/2022,14:00,,Nantes,,Angers,1,1,D
17716,fra,2021,17/04/2022,14:00,,Troyes,,Strasbourg,1,1,D
17717,fra,2021,17/04/2022,16:05,,Lyon,,Bordeaux,6,1,H
17718,fra,2021,17/04/2022,19:45,,Paris SG,,Marseille,2,1,H
17719,fra,2021,20/04/2022,18:00,,Bordeaux,,St Etienne,2,2,D
17720,fra,2021,20/04/2022,18:00,,Lorient,,Metz,1,0,H
17721,fra,2021,20/04/2022,18:00,,Monaco,,Nice,1,0,H
17722,fra,2021,20/04/2022,18:00,,Reims,,Lille,2,1,H
17723,fra,2021,20/04/2022,18:00,,Troyes,,Clermont,0,1,A
17724,fra,2021,20/04/2022,20:00,,Angers,,Paris SG,0,3,A
17725,fra,2021,20/04/2022,20:00,,Brest,,Lyon,2,1,H
17726,fra,2021,20/04/2022,20:00,,Lens,,Montpellier,2,0,H
17727,fra,2021,20/04/2022,20:00,,Marseille,,Nantes,3,2,H
17728,fra,2021,20/04/2022,20:00,,Strasbourg,,Rennes,2,1,H
17729,fra,2021,23/04/2022,16:00,,Lyon,,Montpellier,5,2,H
17730,fra,2021,23/04/2022,18:00,,St Etienne,,Monaco,1,4,A
17731,fra,2021,23/04/2022,20:00,,Paris SG,,Lens,1,1,D
17732,fra,2021,24/04/2022,12:00,,Rennes,,Lorient,5,0,H
17733,fra,2021,24/04/2022,14:00,,Clermont,,Angers,2,2,D
17734,fra,2021,24/04/2022,14:00,,Metz,,Brest,0,1,A
17735,fra,2021,24/04/2022,14:00,,Nantes,,Bordeaux,5,3,H
17736,fra,2021,24/04/2022,14:00,,Nice,,Troyes,1,0,H
17737,fra,2021,24/04/2022,16:05,,Lille,,Strasbourg,1,0,H
17738,fra,2021,24/04/2022,19:45,,Reims,,Marseille,0,1,A
17739,fra,2021,29/04/2022,20:00,,Strasbourg,,Paris SG,3,3,D
17740,fra,2021,30/04/2022,16:00,,Lens,,Nantes,2,2,D
17741,fra,2021,30/04/2022,20:00,,Rennes,,St Etienne,2,0,H
17742,fra,2021,01/05/2022,12:00,,Troyes,,Lille,3,0,H
17743,fra,2021,01/05/2022,14:00,,Brest,,Clermont,2,0,H
17744,fra,2021,01/05/2022,14:00,,Lorient,,Reims,1,2,A
17745,fra,2021,01/05/2022,14:00,,Monaco,,Angers,2,0,H
17746,fra,2021,01/05/2022,14:00,,Montpellier,,Metz,2,2,D
17747,fra,2021,01/05/2022,16:05,,Bordeaux,,Nice,0,1,A
17748,fra,2021,01/05/2022,19:45,,Marseille,,Lyon,0,3,A
17749,fra,2021,06/05/2022,20:00,,Lille,,Monaco,1,2,A
17750,fra,2021,07/05/2022,16:00,,Brest,,Strasbourg,0,1,A
17751,fra,2021,08/05/2022,12:00,,Metz,,Lyon,3,2,H
17752,fra,2021,08/05/2022,14:00,,Angers,,Bordeaux,4,1,H
17753,fra,2021,08/05/2022,14:00,,Clermont,,Montpellier,2,1,H
17754,fra,2021,08/05/2022,14:00,,Reims,,Lens,1,2,A
17755,fra,2021,08/05/2022,16:05,,Lorient,,Marseille,0,3,A
17756,fra,2021,08/05/2022,19:45,,Paris SG,,Troyes,2,2,D
17757,fra,2021,11/05/2022,18:00,,Nice,,St Etienne,4,2,H
17758,fra,2021,11/05/2022,20:00,,Nantes,,Rennes,2,1,H
17759,fra,2021,14/05/2022,20:00,,Bordeaux,,Lorient,0,0,D
17760,fra,2021,14/05/2022,20:00,,Lyon,,Nantes,3,2,H
17761,fra,2021,14/05/2022,20:00,,Metz,,Angers,1,0,H
17762,fra,2021,14/05/2022,20:00,,Monaco,,Brest,4,2,H
17763,fra,2021,14/05/2022,20:00,,Montpellier,,Paris SG,0,4,A
17764,fra,2021,14/05/2022,20:00,,Nice,,Lille,1,3,A
17765,fra,2021,14/05/2022,20:00,,Rennes,,Marseille,2,0,H
17766,fra,2021,14/05/2022,20:00,,St Etienne,,Reims,1,2,A
17767,fra,2021,14/05/2022,20:00,,Strasbourg,,Clermont,1,0,H
17768,fra,2021,14/05/2022,20:00,,Troyes,,Lens,1,3,A
17769,fra,2021,21/05/2022,20:00,,Angers,,Montpellier,2,0,H
17770,fra,2021,21/05/2022,20:00,,Brest,,Bordeaux,2,4,A
17771,fra,2021,21/05/2022,20:00,,Clermont,,Lyon,1,2,A
17772,fra,2021,21/05/2022,20:00,,Lens,,Monaco,2,2,D
17773,fra,2021,21/05/2022,20:00,,Lille,,Rennes,2,2,D
17774,fra,2021,21/05/2022,20:00,,Lorient,,Troyes,1,1,D
17775,fra,2021,21/05/2022,20:00,,Marseille,,Strasbourg,4,0,H
17776,fra,2021,21/05/2022,20:00,,Nantes,,St Etienne,1,1,D
17777,fra,2021,21/05/2022,20:00,,Paris SG,,Metz,5,0,H
17778,fra,2021,21/05/2022,20:00,,Reims,,Nice,2,3,A
17779,fra,2022,05/08/2022,20:00,,Lyon,,Ajaccio,2,1,H
17780,fra,2022,06/08/2022,16:00,,Strasbourg,,Monaco,1,2,A
17781,fra,2022,06/08/2022,20:00,,Clermont,,Paris SG,0,5,A
17782,fra,2022,07/08/2022,12:00,,Toulouse,,Nice,1,1,D
17783,fra,2022,07/08/2022,14:00,,Angers,,Nantes,0,0,D
17784,fra,2022,07/08/2022,14:00,,Lens,,Brest,3,2,H
17785,fra,2022,07/08/2022,14:00,,Lille,,Auxerre,4,1,H
17786,fra,2022,07/08/2022,14:00,,Montpellier,,Troyes,3,2,H
17787,fra,2022,07/08/2022,16:05,,Rennes,,Lorient,0,1,A
17788,fra,2022,07/08/2022,19:45,,Marseille,,Reims,4,1,H
17789,fra,2022,12/08/2022,20:00,,Nantes,,Lille,1,1,D
17790,fra,2022,13/08/2022,16:00,,Monaco,,Rennes,1,1,D
17791,fra,2022,13/08/2022,20:00,,Paris SG,,Montpellier,5,2,H
17792,fra,2022,14/08/2022,14:00,,Ajaccio,,Lens,0,0,D
17793,fra,2022,14/08/2022,14:00,,Auxerre,,Angers,2,2,D
17794,fra,2022,14/08/2022,14:00,,Reims,,Clermont,2,4,A
17795,fra,2022,14/08/2022,14:00,,Troyes,,Toulouse,0,3,A
17796,fra,2022,14/08/2022,16:05,,Nice,,Strasbourg,1,1,D
17797,fra,2022,14/08/2022,19:45,,Brest,,Marseille,1,1,D
17798,fra,2022,19/08/2022,20:00,,Lyon,,Troyes,4,1,H
17799,fra,2022,20/08/2022,16:00,,Monaco,,Lens,1,4,A
17800,fra,2022,20/08/2022,20:00,,Marseille,,Nantes,2,1,H
17801,fra,2022,21/08/2022,12:00,,Strasbourg,,Reims,1,1,D
17802,fra,2022,21/08/2022,14:00,,Angers,,Brest,1,3,A
17803,fra,2022,21/08/2022,14:00,,Clermont,,Nice,1,0,H
17804,fra,2022,21/08/2022,14:00,,Montpellier,,Auxerre,1,2,A
17805,fra,2022,21/08/2022,14:00,,Toulouse,,Lorient,2,2,D
17806,fra,2022,21/08/2022,16:05,,Rennes,,Ajaccio,2,1,H
17807,fra,2022,21/08/2022,19:45,,Lille,,Paris SG,1,7,A
17808,fra,2022,26/08/2022,20:00,,Ajaccio,,Lille,1,3,A
17809,fra,2022,27/08/2022,16:00,,Auxerre,,Strasbourg,1,0,H
17810,fra,2022,27/08/2022,20:00,,Lens,,Rennes,2,1,H
17811,fra,2022,28/08/2022,12:00,,Nantes,,Toulouse,3,1,H
17812,fra,2022,28/08/2022,14:00,,Brest,,Montpellier,0,7,A
17813,fra,2022,28/08/2022,14:00,,Lorient,,Clermont,2,1,H
17814,fra,2022,28/08/2022,14:00,,Nice,,Marseille,0,3,A
17815,fra,2022,28/08/2022,14:00,,Troyes,,Angers,3,1,H
17816,fra,2022,28/08/2022,16:05,,Reims,,Lyon,1,1,D
17817,fra,2022,28/08/2022,19:45,,Paris SG,,Monaco,1,1,D
17818,fra,2022,31/08/2022,18:00,,Angers,,Reims,2,4,A
17819,fra,2022,31/08/2022,18:00,,Lyon,,Auxerre,2,1,H
17820,fra,2022,31/08/2022,18:00,,Monaco,,Troyes,2,4,A
17821,fra,2022,31/08/2022,18:00,,Montpellier,,Ajaccio,2,0,H
17822,fra,2022,31/08/2022,18:00,,Strasbourg,,Nantes,1,1,D
17823,fra,2022,31/08/2022,20:00,,Lens,,Lorient,5,2,H
17824,fra,2022,31/08/2022,20:00,,Lille,,Nice,1,2,A
17825,fra,2022,31/08/2022,20:00,,Marseille,,Clermont,1,0,H
17826,fra,2022,31/08/2022,20:00,,Rennes,,Brest,3,1,H
17827,fra,2022,31/08/2022,20:00,,Toulouse,,Paris SG,0,3,A
17828,fra,2022,03/09/2022,16:00,,Auxerre,,Marseille,0,2,A
17829,fra,2022,03/09/2022,18:00,,Lyon,,Angers,5,0,H
17830,fra,2022,03/09/2022,20:00,,Nantes,,Paris SG,0,3,A
17831,fra,2022,04/09/2022,12:00,,Montpellier,,Lille,1,3,A
17832,fra,2022,04/09/2022,14:00,,Ajaccio,,Lorient,0,1,A
17833,fra,2022,04/09/2022,14:00,,Brest,,Strasbourg,1,1,D
17834,fra,2022,04/09/2022,14:00,,Clermont,,Toulouse,2,0,H
17835,fra,2022,04/09/2022,14:00,,Reims,,Lens,1,1,D
17836,fra,2022,04/09/2022,16:05,,Troyes,,Rennes,1,1,D
17837,fra,2022,04/09/2022,19:45,,Nice,,Monaco,0,1,A
17838,fra,2022,07/09/2022,18:00,,Lorient,,Lyon,3,1,H
17839,fra,2022,09/09/2022,20:00,,Lens,,Troyes,1,0,H
17840,fra,2022,10/09/2022,16:00,,Paris SG,,Brest,1,0,H
17841,fra,2022,10/09/2022,20:00,,Marseille,,Lille,2,1,H
17842,fra,2022,11/09/2022,12:00,,Strasbourg,,Clermont,0,0,D
17843,fra,2022,11/09/2022,14:00,,Ajaccio,,Nice,0,1,A
17844,fra,2022,11/09/2022,14:00,,Angers,,Montpellier,2,1,H
17845,fra,2022,11/09/2022,14:00,,Lorient,,Nantes,3,2,H
17846,fra,2022,11/09/2022,14:00,,Toulouse,,Reims,1,0,H
17847,fra,2022,11/09/2022,16:05,,Rennes,,Auxerre,5,0,H
17848,fra,2022,11/09/2022,19:45,,Monaco,,Lyon,2,1,H
17849,fra,2022,16/09/2022,20:00,,Auxerre,,Lorient,1,3,A
17850,fra,2022,17/09/2022,16:00,,Montpellier,,Strasbourg,2,1,H
17851,fra,2022,17/09/2022,20:00,,Lille,,Toulouse,2,1,H
17852,fra,2022,18/09/2022,12:00,,Reims,,Monaco,0,3,A
17853,fra,2022,18/09/2022,14:00,,Brest,,Ajaccio,0,1,A
17854,fra,2022,18/09/2022,14:00,,Clermont,,Troyes,1,3,A
17855,fra,2022,18/09/2022,14:00,,Marseille,,Rennes,1,1,D
17856,fra,2022,18/09/2022,14:00,,Nice,,Angers,0,1,A
17857,fra,2022,18/09/2022,16:05,,Nantes,,Lens,0,0,D
17858,fra,2022,18/09/2022,19:45,,Lyon,,Paris SG,0,1,A
17859,fra,2022,30/09/2022,20:00,,Angers,,Marseille,0,3,A
17860,fra,2022,01/10/2022,16:00,,Strasbourg,,Rennes,1,3,A
17861,fra,2022,01/10/2022,20:00,,Paris SG,,Nice,2,1,H
17862,fra,2022,02/10/2022,12:00,,Lorient,,Lille,2,1,H
17863,fra,2022,02/10/2022,14:00,,Ajaccio,,Clermont,1,3,A
17864,fra,2022,02/10/2022,14:00,,Auxerre,,Brest,1,1,D
17865,fra,2022,02/10/2022,14:00,,Toulouse,,Montpellier,4,2,H
17866,fra,2022,02/10/2022,14:00,,Troyes,,Reims,2,2,D
17867,fra,2022,02/10/2022,16:05,,Monaco,,Nantes,4,1,H
17868,fra,2022,02/10/2022,19:45,,Lens,,Lyon,1,0,H
17869,fra,2022,07/10/2022,20:00,,Lyon,,Toulouse,1,1,D
17870,fra,2022,08/10/2022,16:00,,Marseille,,Ajaccio,1,2,A
17871,fra,2022,08/10/2022,20:00,,Reims,,Paris SG,0,0,D
17872,fra,2022,09/10/2022,12:00,,Montpellier,,Monaco,0,2,A
17873,fra,2022,09/10/2022,14:00,,Angers,,Strasbourg,2,3,A
17874,fra,2022,09/10/2022,14:00,,Brest,,Lorient,1,2,A
17875,fra,2022,09/10/2022,14:00,,Clermont,,Auxerre,2,1,H
17876,fra,2022,09/10/2022,14:00,,Nice,,Troyes,3,2,H
17877,fra,2022,09/10/2022,16:05,,Rennes,,Nantes,3,0,H
17878,fra,2022,09/10/2022,19:45,,Lille,,Lens,1,0,H
17879,fra,2022,14/10/2022,20:00,,Strasbourg,,Lille,0,3,A
17880,fra,2022,15/10/2022,16:00,,Lorient,,Reims,0,0,D
17881,fra,2022,15/10/2022,20:00,,Lens,,Montpellier,1,0,H
17882,fra,2022,16/10/2022,12:00,,Toulouse,,Angers,3,2,H
17883,fra,2022,16/10/2022,14:00,,Auxerre,,Nice,1,1,D
17884,fra,2022,16/10/2022,14:00,,Nantes,,Brest,4,1,H
17885,fra,2022,16/10/2022,14:00,,Rennes,,Lyon,3,2,H
17886,fra,2022,16/10/2022,14:00,,Troyes,,Ajaccio,1,1,D
17887,fra,2022,16/10/2022,16:05,,Monaco,,Clermont,1,1,D
17888,fra,2022,16/10/2022,19:45,,Paris SG,,Marseille,1,0,H
17889,fra,2022,21/10/2022,20:00,,Ajaccio,,Paris SG,0,3,A
17890,fra,2022,22/10/2022,16:00,,Montpellier,,Lyon,1,2,A
17891,fra,2022,22/10/2022,20:00,,Marseille,,Lens,0,1,A
17892,fra,2022,23/10/2022,12:00,,Angers,,Rennes,1,2,A
17893,fra,2022,23/10/2022,14:00,,Clermont,,Brest,1,3,A
17894,fra,2022,23/10/2022,14:00,,Reims,,Auxerre,2,1,H
17895,fra,2022,23/10/2022,14:00,,Toulouse,,Strasbourg,2,2,D
17896,fra,2022,23/10/2022,14:00,,Troyes,,Lorient,2,2,D
17897,fra,2022,23/10/2022,16:05,,Nice,,Nantes,1,1,D
17898,fra,2022,23/10/2022,19:45,,Lille,,Monaco,4,3,H
17899,fra,2022,28/10/2022,20:00,,Lens,,Toulouse,3,0,H
17900,fra,2022,29/10/2022,16:00,,Paris SG,,Troyes,4,3,H
17901,fra,2022,29/10/2022,20:00,,Strasbourg,,Marseille,2,2,D
17902,fra,2022,30/10/2022,12:00,,Auxerre,,Ajaccio,1,0,H
17903,fra,2022,30/10/2022,14:00,,Brest,,Reims,0,0,D
17904,fra,2022,30/10/2022,14:00,,Monaco,,Angers,2,0,H
17905,fra,2022,30/10/2022,14:00,,Nantes,,Clermont,1,1,D
17906,fra,2022,30/10/2022,14:00,,Rennes,,Montpellier,3,0,H
17907,fra,2022,30/10/2022,16:05,,Lorient,,Nice,1,2,A
17908,fra,2022,30/10/2022,19:45,,Lyon,,Lille,1,0,H
17909,fra,2022,04/11/2022,20:00,,Troyes,,Auxerre,1,1,D
17910,fra,2022,05/11/2022,16:00,,Ajaccio,,Strasbourg,4,2,H
17911,fra,2022,05/11/2022,20:00,,Angers,,Lens,1,2,A
17912,fra,2022,06/11/2022,12:00,,Lorient,,Paris SG,1,2,A
