Season,DateTime,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
2017-18,2018-04-14T00:00:00Z,14/04/2018,00:00:00,Huddersfield,Watford,1,0,H,0,0,D
2017-18,2018-04-14T00:00:00Z,14/04/2018,00:00:00,Liverpool,Bournemouth,3,0,H,1,0,H
2017-18,2018-04-14T00:00:00Z,14/04/2018,00:00:00,Southampton,Chelsea,2,3,A,1,0,H
2017-18,2018-04-14T00:00:00Z,14/04/2018,00:00:00,Swansea,Everton,1,1,D,0,1,A
2017-18,2018-04-14T00:00:00Z,14/04/2018,00:00:00,Tottenham,Man City,1,3,A,1,2,A
2017-18,2018-04-15T00:00:00Z,15/04/2018,00:00:00,Man United,West Brom,0,1,A,0,0,D
2017-18,2018-04-15T00:00:00Z,15/04/2018,00:00:00,Newcastle,Arsenal,2,1,H,1,1,D
2017-18,2018-04-16T00:00:00Z,16/04/2018,00:00:00,West Ham,Stoke,1,1,D,0,0,D
2017-18,2018-04-17T00:00:00Z,17/04/2018,00:00:00,Brighton,Tottenham,1,1,D,0,0,D
2017-18,2018-04-18T00:00:00Z,18/04/2018,00:00:00,Bournemouth,Man United,0,2,A,0,1,A
2017-18,2018-04-19T00:00:00Z,19/04/2018,00:00:00,Burnley,Chelsea,1,2,A,0,1,A
2017-18,2018-04-19T00:00:00Z,19/04/2018,00:00:00,Leicester,Southampton,0,0,D,0,0,D
2017-18,2018-04-21T00:00:00Z,21/04/2018,00:00:00,Watford,Crystal Palace,0,0,D,0,0,D
2017-18,2018-04-21T00:00:00Z,21/04/2018,00:00:00,West Brom,Liverpool,2,2,D,0,1,A
2017-18,2018-04-22T00:00:00Z,22/04/2018,00:00:00,Arsenal,West Ham,4,1,H,0,0,D
2017-18,2018-04-22T00:00:00Z,22/04/2018,00:00:00,Man City,Swansea,5,0,H,2,0,H
2017-18,2018-04-22T00:00:00Z,22/04/2018,00:00:00,Stoke,Burnley,1,1,D,1,0,H
2017-18,2018-04-23T00:00:00Z,23/04/2018,00:00:00,Everton,Newcastle,1,0,H,0,0,D
2017-18,2018-04-28T00:00:00Z,28/04/2018,00:00:00,Burnley,Brighton,0,0,D,0,0,D
2017-18,2018-04-28T00:00:00Z,28/04/2018,00:00:00,Crystal Palace,Leicester,5,0,H,2,0,H
2017-18,2018-04-28T00:00:00Z,28/04/2018,00:00:00,Huddersfield,Everton,0,2,A,0,1,A
2017-18,2018-04-28T00:00:00Z,28/04/2018,00:00:00,Liverpool,Stoke,0,0,D,0,0,D
2017-18,2018-04-28T00:00:00Z,28/04/2018,00:00:00,Newcastle,West Brom,0,1,A,0,1,A
2017-18,2018-04-28T00:00:00Z,28/04/2018,00:00:00,Southampton,Bournemouth,2,1,H,1,1,D
2017-18,2018-04-28T00:00:00Z,28/04/2018,00:00:00,Swansea,Chelsea,0,1,A,0,1,A
2017-18,2018-04-29T00:00:00Z,29/04/2018,00:00:00,Man United,Arsenal,2,1,H,1,0,H
2017-18,2018-04-29T00:00:00Z,29/04/2018,00:00:00,West Ham,Man City,1,4,A,1,2,A
2017-18,2018-04-30T00:00:00Z,30/04/2018,00:00:00,Tottenham,Watford,2,0,H,1,0,H
2017-18,2018-05-04T00:00:00Z,04/05/2018,00:00:00,Brighton,Man United,1,0,H,0,0,D
2017-18,2018-05-05T00:00:00Z,05/05/2018,00:00:00,Bournemouth,Swansea,1,0,H,1,0,H
2017-18,2018-05-05T00:00:00Z,05/05/2018,00:00:00,Everton,Southampton,1,1,D,0,0,D
2017-18,2018-05-05T00:00:00Z,05/05/2018,00:00:00,Leicester,West Ham,0,2,A,0,1,A
2017-18,2018-05-05T00:00:00Z,05/05/2018,00:00:00,Stoke,Crystal Palace,1,2,A,1,0,H
2017-18,2018-05-05T00:00:00Z,05/05/2018,00:00:00,Watford,Newcastle,2,1,H,2,0,H
2017-18,2018-05-05T00:00:00Z,05/05/2018,00:00:00,West Brom,Tottenham,1,0,H,0,0,D
2017-18,2018-05-06T00:00:00Z,06/05/2018,00:00:00,Arsenal,Burnley,5,0,H,2,0,H
2017-18,2018-05-06T00:00:00Z,06/05/2018,00:00:00,Chelsea,Liverpool,1,0,H,1,0,H
2017-18,2018-05-06T00:00:00Z,06/05/2018,00:00:00,Man City,Huddersfield,0,0,D,0,0,D
2017-18,2018-05-08T00:00:00Z,08/05/2018,00:00:00,Swansea,Southampton,0,1,A,0,0,D
2017-18,2018-05-09T00:00:00Z,09/05/2018,00:00:00,Chelsea,Huddersfield,1,1,D,0,0,D
2017-18,2018-05-09T00:00:00Z,09/05/2018,00:00:00,Leicester,Arsenal,3,1,H,1,0,H
2017-18,2018-05-09T00:00:00Z,09/05/2018,00:00:00,Man City,Brighton,3,1,H,2,1,H
2017-18,2018-05-09T00:00:00Z,09/05/2018,00:00:00,Tottenham,Newcastle,1,0,H,0,0,D
2017-18,2018-05-10T00:00:00Z,10/05/2018,00:00:00,West Ham,Man United,0,0,D,0,0,D
2017-18,2018-05-13T00:00:00Z,13/05/2018,00:00:00,Burnley,Bournemouth,1,2,A,1,0,H
2017-18,2018-05-13T00:00:00Z,13/05/2018,00:00:00,Crystal Palace,West Brom,2,0,H,0,0,D
2017-18,2018-05-13T00:00:00Z,13/05/2018,00:00:00,Huddersfield,Arsenal,0,1,A,0,1,A
2017-18,2018-05-13T00:00:00Z,13/05/2018,00:00:00,Liverpool,Brighton,4,0,H,2,0,H
2017-18,2018-05-13T00:00:00Z,13/05/2018,00:00:00,Man United,Watford,1,0,H,1,0,H
2017-18,2018-05-13T00:00:00Z,13/05/2018,00:00:00,Newcastle,Chelsea,3,0,H,1,0,H
2017-18,2018-05-13T00:00:00Z,13/05/2018,00:00:00,Southampton,Man City,0,1,A,0,0,D
2017-18,2018-05-13T00:00:00Z,13/05/2018,00:00:00,Swansea,Stoke,1,2,A,1,2,A
2017-18,2018-05-13T00:00:00Z,13/05/2018,00:00:00,Tottenham,Leicester,5,4,H,1,2,A
2017-18,2018-05-13T00:00:00Z,13/05/2018,00:00:00,West Ham,Everton,3,1,H,1,0,H
2018-19,2018-08-10T00:00:00Z,10/08/2018,00:00:00,Man United,Leicester,2,1,H,1,0,H
2018-19,2018-08-11T00:00:00Z,11/08/2018,00:00:00,Bournemouth,Cardiff,2,0,H,1,0,H
2018-19,2018-08-11T00:00:00Z,11/08/2018,00:00:00,Fulham,Crystal Palace,0,2,A,0,1,A
2018-19,2018-08-11T00:00:00Z,11/08/2018,00:00:00,Huddersfield,Chelsea,0,3,A,0,2,A
2018-19,2018-08-11T00:00:00Z,11/08/2018,00:00:00,Newcastle,Tottenham,1,2,A,1,2,A
2018-19,2018-08-11T00:00:00Z,11/08/2018,00:00:00,Watford,Brighton,2,0,H,1,0,H
2018-19,2018-08-11T00:00:00Z,11/08/2018,00:00:00,Wolves,Everton,2,2,D,1,1,D
2018-19,2018-08-12T00:00:00Z,12/08/2018,00:00:00,Arsenal,Man City,0,2,A,0,1,A
2018-19,2018-08-12T00:00:00Z,12/08/2018,00:00:00,Liverpool,West Ham,4,0,H,2,0,H
2018-19,2018-08-12T00:00:00Z,12/08/2018,00:00:00,Southampton,Burnley,0,0,D,0,0,D
2018-19,2018-08-18T00:00:00Z,18/08/2018,00:00:00,Cardiff,Newcastle,0,0,D,0,0,D
2018-19,2018-08-18T00:00:00Z,18/08/2018,00:00:00,Chelsea,Arsenal,3,2,H,2,2,D
2018-19,2018-08-18T00:00:00Z,18/08/2018,00:00:00,Everton,Southampton,2,1,H,2,0,H
2018-19,2018-08-18T00:00:00Z,18/08/2018,00:00:00,Leicester,Wolves,2,0,H,2,0,H
2018-19,2018-08-18T00:00:00Z,18/08/2018,00:00:00,Tottenham,Fulham,3,1,H,1,0,H
2018-19,2018-08-18T00:00:00Z,18/08/2018,00:00:00,West Ham,Bournemouth,1,2,A,1,0,H
2018-19,2018-08-19T00:00:00Z,19/08/2018,00:00:00,Brighton,Man United,3,2,H,3,1,H
2018-19,2018-08-19T00:00:00Z,19/08/2018,00:00:00,Burnley,Watford,1,3,A,1,1,D
2018-19,2018-08-19T00:00:00Z,19/08/2018,00:00:00,Man City,Huddersfield,6,1,H,3,1,H
2018-19,2018-08-20T00:00:00Z,20/08/2018,00:00:00,Crystal Palace,Liverpool,0,2,A,0,1,A
2018-19,2018-08-25T00:00:00Z,25/08/2018,00:00:00,Arsenal,West Ham,3,1,H,1,1,D
2018-19,2018-08-25T00:00:00Z,25/08/2018,00:00:00,Bournemouth,Everton,2,2,D,0,0,D
2018-19,2018-08-25T00:00:00Z,25/08/2018,00:00:00,Huddersfield,Cardiff,0,0,D,0,0,D
2018-19,2018-08-25T00:00:00Z,25/08/2018,00:00:00,Liverpool,Brighton,1,0,H,1,0,H
2018-19,2018-08-25T00:00:00Z,25/08/2018,00:00:00,Southampton,Leicester,1,2,A,0,0,D
2018-19,2018-08-25T00:00:00Z,25/08/2018,00:00:00,Wolves,Man City,1,1,D,0,0,D
2018-19,2018-08-26T00:00:00Z,26/08/2018,00:00:00,Fulham,Burnley,4,2,H,3,2,H
2018-19,2018-08-26T00:00:00Z,26/08/2018,00:00:00,Newcastle,Chelsea,1,2,A,0,0,D
2018-19,2018-08-26T00:00:00Z,26/08/2018,00:00:00,Watford,Crystal Palace,2,1,H,0,0,D
2018-19,2018-08-27T00:00:00Z,27/08/2018,00:00:00,Man United,Tottenham,0,3,A,0,0,D
2018-19,2018-09-01T00:00:00Z,01/09/2018,00:00:00,Brighton,Fulham,2,2,D,0,1,A
2018-19,2018-09-01T00:00:00Z,01/09/2018,00:00:00,Chelsea,Bournemouth,2,0,H,0,0,D
2018-19,2018-09-01T00:00:00Z,01/09/2018,00:00:00,Crystal Palace,Southampton,0,2,A,0,0,D
2018-19,2018-09-01T00:00:00Z,01/09/2018,00:00:00,Everton,Huddersfield,1,1,D,1,1,D
2018-19,2018-09-01T00:00:00Z,01/09/2018,00:00:00,Leicester,Liverpool,1,2,A,0,2,A
2018-19,2018-09-01T00:00:00Z,01/09/2018,00:00:00,Man City,Newcastle,2,1,H,1,1,D
2018-19,2018-09-01T00:00:00Z,01/09/2018,00:00:00,West Ham,Wolves,0,1,A,0,0,D
2018-19,2018-09-02T00:00:00Z,02/09/2018,00:00:00,Burnley,Man United,0,2,A,0,2,A
2018-19,2018-09-02T00:00:00Z,02/09/2018,00:00:00,Cardiff,Arsenal,2,3,A,1,1,D
2018-19,2018-09-02T00:00:00Z,02/09/2018,00:00:00,Watford,Tottenham,2,1,H,0,0,D
2018-19,2018-09-15T00:00:00Z,15/09/2018,00:00:00,Bournemouth,Leicester,4,2,H,3,0,H
2018-19,2018-09-15T00:00:00Z,15/09/2018,00:00:00,Chelsea,Cardiff,4,1,H,2,1,H
2018-19,2018-09-15T00:00:00Z,15/09/2018,00:00:00,Huddersfield,Crystal Palace,0,1,A,0,1,A
2018-19,2018-09-15T00:00:00Z,15/09/2018,00:00:00,Man City,Fulham,3,0,H,2,0,H
2018-19,2018-09-15T00:00:00Z,15/09/2018,00:00:00,Newcastle,Arsenal,1,2,A,0,0,D
2018-19,2018-09-15T00:00:00Z,15/09/2018,00:00:00,Tottenham,Liverpool,1,2,A,0,1,A
2018-19,2018-09-15T00:00:00Z,15/09/2018,00:00:00,Watford,Man United,1,2,A,0,2,A
2018-19,2018-09-16T00:00:00Z,16/09/2018,00:00:00,Everton,West Ham,1,3,A,1,2,A
2018-19,2018-09-16T00:00:00Z,16/09/2018,00:00:00,Wolves,Burnley,1,0,H,0,0,D
2018-19,2018-09-17T00:00:00Z,17/09/2018,00:00:00,Southampton,Brighton,2,2,D,1,0,H
2018-19,2018-09-22T00:00:00Z,22/09/2018,00:00:00,Brighton,Tottenham,1,2,A,0,1,A
2018-19,2018-09-22T00:00:00Z,22/09/2018,00:00:00,Burnley,Bournemouth,4,0,H,2,0,H
2018-19,2018-09-22T00:00:00Z,22/09/2018,00:00:00,Cardiff,Man City,0,5,A,0,3,A
2018-19,2018-09-22T00:00:00Z,22/09/2018,00:00:00,Crystal Palace,Newcastle,0,0,D,0,0,D
2018-19,2018-09-22T00:00:00Z,22/09/2018,00:00:00,Fulham,Watford,1,1,D,0,1,A
2018-19,2018-09-22T00:00:00Z,22/09/2018,00:00:00,Leicester,Huddersfield,3,1,H,1,1,D
2018-19,2018-09-22T00:00:00Z,22/09/2018,00:00:00,Liverpool,Southampton,3,0,H,3,0,H
2018-19,2018-09-22T00:00:00Z,22/09/2018,00:00:00,Man United,Wolves,1,1,D,1,0,H
2018-19,2018-09-23T00:00:00Z,23/09/2018,00:00:00,Arsenal,Everton,2,0,H,0,0,D
2018-19,2018-09-23T00:00:00Z,23/09/2018,00:00:00,West Ham,Chelsea,0,0,D,0,0,D
2018-19,2018-09-29T00:00:00Z,29/09/2018,00:00:00,Arsenal,Watford,2,0,H,0,0,D
2018-19,2018-09-29T00:00:00Z,29/09/2018,00:00:00,Chelsea,Liverpool,1,1,D,1,0,H
2018-19,2018-09-29T00:00:00Z,29/09/2018,00:00:00,Everton,Fulham,3,0,H,0,0,D
2018-19,2018-09-29T00:00:00Z,29/09/2018,00:00:00,Huddersfield,Tottenham,0,2,A,0,2,A
2018-19,2018-09-29T00:00:00Z,29/09/2018,00:00:00,Man City,Brighton,2,0,H,1,0,H
2018-19,2018-09-29T00:00:00Z,29/09/2018,00:00:00,Newcastle,Leicester,0,2,A,0,1,A
2018-19,2018-09-29T00:00:00Z,29/09/2018,00:00:00,West Ham,Man United,3,1,H,2,0,H
2018-19,2018-09-29T00:00:00Z,29/09/2018,00:00:00,Wolves,Southampton,2,0,H,0,0,D
2018-19,2018-09-30T00:00:00Z,30/09/2018,00:00:00,Cardiff,Burnley,1,2,A,0,0,D
2018-19,2018-10-01T00:00:00Z,01/10/2018,00:00:00,Bournemouth,Crystal Palace,2,1,H,1,0,H
2018-19,2018-10-05T00:00:00Z,05/10/2018,00:00:00,Brighton,West Ham,1,0,H,1,0,H
2018-19,2018-10-06T00:00:00Z,06/10/2018,00:00:00,Burnley,Huddersfield,1,1,D,1,0,H
2018-19,2018-10-06T00:00:00Z,06/10/2018,00:00:00,Crystal Palace,Wolves,0,1,A,0,0,D
2018-19,2018-10-06T00:00:00Z,06/10/2018,00:00:00,Leicester,Everton,1,2,A,1,1,D
2018-19,2018-10-06T00:00:00Z,06/10/2018,00:00:00,Man United,Newcastle,3,2,H,0,2,A
2018-19,2018-10-06T00:00:00Z,06/10/2018,00:00:00,Tottenham,Cardiff,1,0,H,1,0,H
2018-19,2018-10-06T00:00:00Z,06/10/2018,00:00:00,Watford,Bournemouth,0,4,A,0,3,A
2018-19,2018-10-07T00:00:00Z,07/10/2018,00:00:00,Fulham,Arsenal,1,5,A,1,1,D
2018-19,2018-10-07T00:00:00Z,07/10/2018,00:00:00,Liverpool,Man City,0,0,D,0,0,D
2018-19,2018-10-07T00:00:00Z,07/10/2018,00:00:00,Southampton,Chelsea,0,3,A,0,1,A
2018-19,2018-10-20T00:00:00Z,20/10/2018,00:00:00,Bournemouth,Southampton,0,0,D,0,0,D
2018-19,2018-10-20T00:00:00Z,20/10/2018,00:00:00,Cardiff,Fulham,4,2,H,2,2,D
2018-19,2018-10-20T00:00:00Z,20/10/2018,00:00:00,Chelsea,Man United,2,2,D,1,0,H
2018-19,2018-10-20T00:00:00Z,20/10/2018,00:00:00,Huddersfield,Liverpool,0,1,A,0,1,A
2018-19,2018-10-20T00:00:00Z,20/10/2018,00:00:00,Man City,Burnley,5,0,H,1,0,H
2018-19,2018-10-20T00:00:00Z,20/10/2018,00:00:00,Newcastle,Brighton,0,1,A,0,1,A
2018-19,2018-10-20T00:00:00Z,20/10/2018,00:00:00,West Ham,Tottenham,0,1,A,0,1,A
2018-19,2018-10-20T00:00:00Z,20/10/2018,00:00:00,Wolves,Watford,0,2,A,0,2,A
2018-19,2018-10-21T00:00:00Z,21/10/2018,00:00:00,Everton,Crystal Palace,2,0,H,0,0,D
2018-19,2018-10-22T00:00:00Z,22/10/2018,00:00:00,Arsenal,Leicester,3,1,H,1,1,D
2018-19,2018-10-27T00:00:00Z,27/10/2018,00:00:00,Brighton,Wolves,1,0,H,0,0,D
2018-19,2018-10-27T00:00:00Z,27/10/2018,00:00:00,Fulham,Bournemouth,0,3,A,0,1,A
2018-19,2018-10-27T00:00:00Z,27/10/2018,00:00:00,Leicester,West Ham,1,1,D,0,1,A
2018-19,2018-10-27T00:00:00Z,27/10/2018,00:00:00,Liverpool,Cardiff,4,1,H,1,0,H
2018-19,2018-10-27T00:00:00Z,27/10/2018,00:00:00,Southampton,Newcastle,0,0,D,0,0,D
2018-19,2018-10-27T00:00:00Z,27/10/2018,00:00:00,Watford,Huddersfield,3,0,H,2,0,H
2018-19,2018-10-28T00:00:00Z,28/10/2018,00:00:00,Burnley,Chelsea,0,4,A,0,1,A
2018-19,2018-10-28T00:00:00Z,28/10/2018,00:00:00,Crystal Palace,Arsenal,2,2,D,1,0,H
2018-19,2018-10-28T00:00:00Z,28/10/2018,00:00:00,Man United,Everton,2,1,H,1,0,H
2018-19,2018-10-29T00:00:00Z,29/10/2018,00:00:00,Tottenham,Man City,0,1,A,0,1,A
2018-19,2018-11-03T00:00:00Z,03/11/2018,00:00:00,Arsenal,Liverpool,1,1,D,0,0,D
2018-19,2018-11-03T00:00:00Z,03/11/2018,00:00:00,Bournemouth,Man United,1,2,A,1,1,D
2018-19,2018-11-03T00:00:00Z,03/11/2018,00:00:00,Cardiff,Leicester,0,1,A,0,0,D
2018-19,2018-11-03T00:00:00Z,03/11/2018,00:00:00,Everton,Brighton,3,1,H,1,1,D
2018-19,2018-11-03T00:00:00Z,03/11/2018,00:00:00,Newcastle,Watford,1,0,H,0,0,D
2018-19,2018-11-03T00:00:00Z,03/11/2018,00:00:00,West Ham,Burnley,4,2,H,1,1,D
2018-19,2018-11-03T00:00:00Z,03/11/2018,00:00:00,Wolves,Tottenham,2,3,A,0,2,A
2018-19,2018-11-04T00:00:00Z,04/11/2018,00:00:00,Chelsea,Crystal Palace,3,1,H,1,0,H
2018-19,2018-11-04T00:00:00Z,04/11/2018,00:00:00,Man City,Southampton,6,1,H,4,1,H
2018-19,2018-11-05T00:00:00Z,05/11/2018,00:00:00,Huddersfield,Fulham,1,0,H,1,0,H
2018-19,2018-11-10T00:00:00Z,10/11/2018,00:00:00,Cardiff,Brighton,2,1,H,1,1,D
2018-19,2018-11-10T00:00:00Z,10/11/2018,00:00:00,Crystal Palace,Tottenham,0,1,A,0,0,D
2018-19,2018-11-10T00:00:00Z,10/11/2018,00:00:00,Huddersfield,West Ham,1,1,D,1,0,H
2018-19,2018-11-10T00:00:00Z,10/11/2018,00:00:00,Leicester,Burnley,0,0,D,0,0,D
2018-19,2018-11-10T00:00:00Z,10/11/2018,00:00:00,Newcastle,Bournemouth,2,1,H,2,1,H
2018-19,2018-11-10T00:00:00Z,10/11/2018,00:00:00,Southampton,Watford,1,1,D,1,0,H
2018-19,2018-11-11T00:00:00Z,11/11/2018,00:00:00,Arsenal,Wolves,1,1,D,0,1,A
2018-19,2018-11-11T00:00:00Z,11/11/2018,00:00:00,Chelsea,Everton,0,0,D,0,0,D
2018-19,2018-11-11T00:00:00Z,11/11/2018,00:00:00,Liverpool,Fulham,2,0,H,1,0,H
2018-19,2018-11-11T00:00:00Z,11/11/2018,00:00:00,Man City,Man United,3,1,H,1,0,H
2018-19,2018-11-24T00:00:00Z,24/11/2018,00:00:00,Brighton,Leicester,1,1,D,1,0,H
2018-19,2018-11-24T00:00:00Z,24/11/2018,00:00:00,Everton,Cardiff,1,0,H,0,0,D
2018-19,2018-11-24T00:00:00Z,24/11/2018,00:00:00,Fulham,Southampton,3,2,H,2,1,H
2018-19,2018-11-24T00:00:00Z,24/11/2018,00:00:00,Man United,Crystal Palace,0,0,D,0,0,D
2018-19,2018-11-24T00:00:00Z,24/11/2018,00:00:00,Tottenham,Chelsea,3,1,H,2,0,H
2018-19,2018-11-24T00:00:00Z,24/11/2018,00:00:00,Watford,Liverpool,0,3,A,0,0,D
2018-19,2018-11-24T00:00:00Z,24/11/2018,00:00:00,West Ham,Man City,0,4,A,0,3,A
2018-19,2018-11-25T00:00:00Z,25/11/2018,00:00:00,Bournemouth,Arsenal,1,2,A,1,1,D
2018-19,2018-11-25T00:00:00Z,25/11/2018,00:00:00,Wolves,Huddersfield,0,2,A,0,1,A
2018-19,2018-11-26T00:00:00Z,26/11/2018,00:00:00,Burnley,Newcastle,1,2,A,1,2,A
2018-19,2018-11-30T00:00:00Z,30/11/2018,00:00:00,Cardiff,Wolves,2,1,H,0,1,A
2018-19,2018-12-01T00:00:00Z,01/12/2018,00:00:00,Crystal Palace,Burnley,2,0,H,1,0,H
2018-19,2018-12-01T00:00:00Z,01/12/2018,00:00:00,Huddersfield,Brighton,1,2,A,1,1,D
2018-19,2018-12-01T00:00:00Z,01/12/2018,00:00:00,Leicester,Watford,2,0,H,2,0,H
2018-19,2018-12-01T00:00:00Z,01/12/2018,00:00:00,Man City,Bournemouth,3,1,H,1,1,D
2018-19,2018-12-01T00:00:00Z,01/12/2018,00:00:00,Newcastle,West Ham,0,3,A,0,1,A
2018-19,2018-12-01T00:00:00Z,01/12/2018,00:00:00,Southampton,Man United,2,2,D,2,2,D
2018-19,2018-12-02T00:00:00Z,02/12/2018,00:00:00,Arsenal,Tottenham,4,2,H,1,2,A
2018-19,2018-12-02T00:00:00Z,02/12/2018,00:00:00,Chelsea,Fulham,2,0,H,1,0,H
2018-19,2018-12-02T00:00:00Z,02/12/2018,00:00:00,Liverpool,Everton,1,0,H,0,0,D
2018-19,2018-12-04T00:00:00Z,04/12/2018,00:00:00,Bournemouth,Huddersfield,2,1,H,2,1,H
2018-19,2018-12-04T00:00:00Z,04/12/2018,00:00:00,Brighton,Crystal Palace,3,1,H,3,0,H
2018-19,2018-12-04T00:00:00Z,04/12/2018,00:00:00,Watford,Man City,1,2,A,0,1,A
2018-19,2018-12-04T00:00:00Z,04/12/2018,00:00:00,West Ham,Cardiff,3,1,H,0,0,D
2018-19,2018-12-05T00:00:00Z,05/12/2018,00:00:00,Burnley,Liverpool,1,3,A,0,0,D
2018-19,2018-12-05T00:00:00Z,05/12/2018,00:00:00,Everton,Newcastle,1,1,D,1,1,D
2018-19,2018-12-05T00:00:00Z,05/12/2018,00:00:00,Fulham,Leicester,1,1,D,1,0,H
2018-19,2018-12-05T00:00:00Z,05/12/2018,00:00:00,Man United,Arsenal,2,2,D,1,1,D
2018-19,2018-12-05T00:00:00Z,05/12/2018,00:00:00,Tottenham,Southampton,3,1,H,1,0,H
2018-19,2018-12-05T00:00:00Z,05/12/2018,00:00:00,Wolves,Chelsea,2,1,H,0,1,A
2018-19,2018-12-08T00:00:00Z,08/12/2018,00:00:00,Arsenal,Huddersfield,1,0,H,0,0,D
2018-19,2018-12-08T00:00:00Z,08/12/2018,00:00:00,Bournemouth,Liverpool,0,4,A,0,1,A
2018-19,2018-12-08T00:00:00Z,08/12/2018,00:00:00,Burnley,Brighton,1,0,H,1,0,H
2018-19,2018-12-08T00:00:00Z,08/12/2018,00:00:00,Cardiff,Southampton,1,0,H,0,0,D
2018-19,2018-12-08T00:00:00Z,08/12/2018,00:00:00,Chelsea,Man City,2,0,H,1,0,H
2018-19,2018-12-08T00:00:00Z,08/12/2018,00:00:00,Leicester,Tottenham,0,2,A,0,1,A
2018-19,2018-12-08T00:00:00Z,08/12/2018,00:00:00,Man United,Fulham,4,1,H,3,0,H
2018-19,2018-12-08T00:00:00Z,08/12/2018,00:00:00,West Ham,Crystal Palace,3,2,H,0,1,A
2018-19,2018-12-09T00:00:00Z,09/12/2018,00:00:00,Newcastle,Wolves,1,2,A,1,1,D
2018-19,2018-12-10T00:00:00Z,10/12/2018,00:00:00,Everton,Watford,2,2,D,1,0,H
2018-19,2018-12-15T00:00:00Z,15/12/2018,00:00:00,Crystal Palace,Leicester,1,0,H,1,0,H
2018-19,2018-12-15T00:00:00Z,15/12/2018,00:00:00,Fulham,West Ham,0,2,A,0,2,A
2018-19,2018-12-15T00:00:00Z,15/12/2018,00:00:00,Huddersfield,Newcastle,0,1,A,0,0,D
2018-19,2018-12-15T00:00:00Z,15/12/2018,00:00:00,Man City,Everton,3,1,H,1,0,H
2018-19,2018-12-15T00:00:00Z,15/12/2018,00:00:00,Tottenham,Burnley,1,0,H,0,0,D
2018-19,2018-12-15T00:00:00Z,15/12/2018,00:00:00,Watford,Cardiff,3,2,H,1,0,H
2018-19,2018-12-15T00:00:00Z,15/12/2018,00:00:00,Wolves,Bournemouth,2,0,H,1,0,H
2018-19,2018-12-16T00:00:00Z,16/12/2018,00:00:00,Brighton,Chelsea,1,2,A,0,2,A
2018-19,2018-12-16T00:00:00Z,16/12/2018,00:00:00,Liverpool,Man United,3,1,H,1,1,D
2018-19,2018-12-16T00:00:00Z,16/12/2018,00:00:00,Southampton,Arsenal,3,2,H,2,1,H
2018-19,2018-12-21T00:00:00Z,21/12/2018,00:00:00,Wolves,Liverpool,0,2,A,0,1,A
2018-19,2018-12-22T00:00:00Z,22/12/2018,00:00:00,Arsenal,Burnley,3,1,H,1,0,H
2018-19,2018-12-22T00:00:00Z,22/12/2018,00:00:00,Bournemouth,Brighton,2,0,H,1,0,H
2018-19,2018-12-22T00:00:00Z,22/12/2018,00:00:00,Cardiff,Man United,1,5,A,1,3,A
2018-19,2018-12-22T00:00:00Z,22/12/2018,00:00:00,Chelsea,Leicester,0,1,A,0,0,D
2018-19,2018-12-22T00:00:00Z,22/12/2018,00:00:00,Huddersfield,Southampton,1,3,A,0,2,A
2018-19,2018-12-22T00:00:00Z,22/12/2018,00:00:00,Man City,Crystal Palace,2,3,A,1,2,A
2018-19,2018-12-22T00:00:00Z,22/12/2018,00:00:00,Newcastle,Fulham,0,0,D,0,0,D
2018-19,2018-12-22T00:00:00Z,22/12/2018,00:00:00,West Ham,Watford,0,2,A,0,1,A
2018-19,2018-12-23T00:00:00Z,23/12/2018,00:00:00,Everton,Tottenham,2,6,A,1,3,A
2018-19,2018-12-26T00:00:00Z,26/12/2018,00:00:00,Brighton,Arsenal,1,1,D,1,1,D
2018-19,2018-12-26T00:00:00Z,26/12/2018,00:00:00,Burnley,Everton,1,5,A,1,3,A
2018-19,2018-12-26T00:00:00Z,26/12/2018,00:00:00,Crystal Palace,Cardiff,0,0,D,0,0,D
2018-19,2018-12-26T00:00:00Z,26/12/2018,00:00:00,Fulham,Wolves,1,1,D,0,0,D
2018-19,2018-12-26T00:00:00Z,26/12/2018,00:00:00,Leicester,Man City,2,1,H,1,1,D
2018-19,2018-12-26T00:00:00Z,26/12/2018,00:00:00,Liverpool,Newcastle,4,0,H,1,0,H
2018-19,2018-12-26T00:00:00Z,26/12/2018,00:00:00,Man United,Huddersfield,3,1,H,1,0,H
2018-19,2018-12-26T00:00:00Z,26/12/2018,00:00:00,Tottenham,Bournemouth,5,0,H,3,0,H
2018-19,2018-12-26T00:00:00Z,26/12/2018,00:00:00,Watford,Chelsea,1,2,A,1,1,D
2018-19,2018-12-27T00:00:00Z,27/12/2018,00:00:00,Southampton,West Ham,1,2,A,0,0,D
2018-19,2018-12-29T00:00:00Z,29/12/2018,00:00:00,Brighton,Everton,1,0,H,0,0,D
2018-19,2018-12-29T00:00:00Z,29/12/2018,00:00:00,Fulham,Huddersfield,1,0,H,0,0,D
2018-19,2018-12-29T00:00:00Z,29/12/2018,00:00:00,Leicester,Cardiff,0,1,A,0,0,D
2018-19,2018-12-29T00:00:00Z,29/12/2018,00:00:00,Liverpool,Arsenal,5,1,H,4,1,H
2018-19,2018-12-29T00:00:00Z,29/12/2018,00:00:00,Tottenham,Wolves,1,3,A,1,0,H
